lon,lat,altitude,time,time_mjd,time_tdb
276.773010626091718,-26.196643547437645,6000,2000-01-01,51544,2000-01-01 00:01:04.184
276.773010626091718,-26.196643547437645,6000,2010-01-01,55197,2010-01-01 00:01:06.184
276.773010626091718,-26.196643547437645,6000,2020-01-01,58849,2020-01-01 00:01:07.184
276.773010626091718,-26.196643547437645,10000,1900-01-01,15020,1900-01-01 00:00:32.184
276.773010626091718,-26.196643547437645,10000,1950-01-01,33282,1950-01-01 00:00:32.184
276.773010626091718,-26.196643547437645,10000,1990-01-01,47892,1990-01-01 00:00:57.184
276.773010626091718,-26.196643547437645,10000,2000-01-01,51544,2000-01-01 00:01:04.184
276.773010626091718,-26.196643547437645,10000,2010-01-01,55197,2010-01-01 00:01:06.184
276.773010626091718,-26.196643547437645,10000,2020-01-01,58849,2020-01-01 00:01:07.184
334.141397681516196,-60.588998753850341,6000,1900-01-01,15020,1900-01-01 00:00:32.184
334.141397681516196,-60.588998753850341,6000,1950-01-01,33282,1950-01-01 00:00:32.184
334.141397681516196,-60.588998753850341,6000,1990-01-01,47892,1990-01-01 00:00:57.184
334.141397681516196,-60.588998753850341,6000,2000-01-01,51544,2000-01-01 00:01:04.184
334.141397681516196,-60.588998753850341,6000,2010-01-01,55197,2010-01-01 00:01:06.184
334.141397681516196,-60.588998753850341,6000,2020-01-01,58849,2020-01-01 00:01:07.184
334.141397681516196,-60.588998753850341,10000,1900-01-01,15020,1900-01-01 00:00:32.184
334.141397681516196,-60.588998753850341,10000,1950-01-01,33282,1950-01-01 00:00:32.184
334.141397681516196,-60.588998753850341,10000,1990-01-01,47892,1990-01-01 00:00:57.184
334.141397681516196,-60.588998753850341,10000,2000-01-01,51544,2000-01-01 00:01:04.184
334.141397681516196,-60.588998753850341,10000,2010-01-01,55197,2010-01-01 00:01:06.184
334.141397681516196,-60.588998753850341,10000,2020-01-01,58849,2020-01-01 00:01:07.184
219.417716877661263,-37.067305900835358,6000,1900-01-01,15020,1900-01-01 00:00:32.184
219.417716877661263,-37.067305900835358,6000,1950-01-01,33282,1950-01-01 00:00:32.184
219.417716877661263,-37.067305900835358,6000,1990-01-01,47892,1990-01-01 00:00:57.184
219.417716877661263,-37.067305900835358,6000,2000-01-01,51544,2000-01-01 00:01:04.184
219.417716877661263,-37.067305900835358,6000,2010-01-01,55197,2010-01-01 00:01:06.184
219.417716877661263,-37.067305900835358,6000,2020-01-01,58849,2020-01-01 00:01:07.184
219.417716877661263,-37.067305900835358,10000,1900-01-01,15020,1900-01-01 00:00:32.184
219.417716877661263,-37.067305900835358,10000,1950-01-01,33282,1950-01-01 00:00:32.184
219.417716877661263,-37.067305900835358,10000,1990-01-01,47892,1990-01-01 00:00:57.184
219.417716877661263,-37.067305900835358,10000,2000-01-01,51544,2000-01-01 00:01:04.184
219.417716877661263,-37.067305900835358,10000,2010-01-01,55197,2010-01-01 00:01:06.184
219.417716877661263,-37.067305900835358,10000,2020-01-01,58849,2020-01-01 00:01:07.184
54.066058080797411,59.696586327378704,6000,1900-01-01,15020,1900-01-01 00:00:32.184
54.066058080797411,59.696586327378704,6000,1950-01-01,33282,1950-01-01 00:00:32.184
54.066058080797411,59.696586327378704,6000,1990-01-01,47892,1990-01-01 00:00:57.184
54.066058080797411,59.696586327378704,6000,2000-01-01,51544,2000-01-01 00:01:04.184
54.066058080797411,59.696586327378704,6000,2010-01-01,55197,2010-01-01 00:01:06.184
54.066058080797411,59.696586327378704,6000,2020-01-01,58849,2020-01-01 00:01:07.184
54.066058080797411,59.696586327378704,10000,1900-01-01,15020,1900-01-01 00:00:32.184
54.066058080797411,59.696586327378704,10000,1950-01-01,33282,1950-01-01 00:00:32.184
54.066058080797411,59.696586327378704,10000,1990-01-01,47892,1990-01-01 00:00:57.184
54.066058080797411,59.696586327378704,10000,2000-01-01,51544,2000-01-01 00:01:04.184
54.066058080797411,59.696586327378704,10000,2010-01-01,55197,2010-01-01 00:01:06.184
54.066058080797411,59.696586327378704,10000,2020-01-01,58849,2020-01-01 00:01:07.184
176.265613329838345,45.139567805980050,6000,1900-01-01,15020,1900-01-01 00:00:32.184
176.265613329838345,45.139567805980050,6000,1950-01-01,33282,1950-01-01 00:00:32.184
176.265613329838345,45.139567805980050,6000,1990-01-01,47892,1990-01-01 00:00:57.184
176.265613329838345,45.139567805980050,6000,2000-01-01,51544,2000-01-01 00:01:04.184
176.265613329838345,45.139567805980050,6000,2010-01-01,55197,2010-01-01 00:01:06.184
176.265613329838345,45.139567805980050,6000,2020-01-01,58849,2020-01-01 00:01:07.184
176.265613329838345,45.139567805980050,10000,1900-01-01,15020,1900-01-01 00:00:32.184
176.265613329838345,45.139567805980050,10000,1950-01-01,33282,1950-01-01 00:00:32.184
176.265613329838345,45.139567805980050,10000,1990-01-01,47892,1990-01-01 00:00:57.184
176.265613329838345,45.139567805980050,10000,2000-01-01,51544,2000-01-01 00:01:04.184
176.265613329838345,45.139567805980050,10000,2010-01-01,55197,2010-01-01 00:01:06.184
176.265613329838345,45.139567805980050,10000,2020-01-01,58849,2020-01-01 00:01:07.184
135.844183379961237,65.432138748568093,6000,1900-01-01,15020,1900-01-01 00:00:32.184
135.844183379961237,65.432138748568093,6000,1950-01-01,33282,1950-01-01 00:00:32.184
135.844183379961237,65.432138748568093,6000,1990-01-01,47892,1990-01-01 00:00:57.184
135.844183379961237,65.432138748568093,6000,2000-01-01,51544,2000-01-01 00:01:04.184
135.844183379961237,65.432138748568093,6000,2010-01-01,55197,2010-01-01 00:01:06.184
135.844183379961237,65.432138748568093,6000,2020-01-01,58849,2020-01-01 00:01:07.184
135.844183379961237,65.432138748568093,10000,1900-01-01,15020,1900-01-01 00:00:32.184
135.844183379961237,65.432138748568093,10000,1950-01-01,33282,1950-01-01 00:00:32.184
135.844183379961237,65.432138748568093,10000,1990-01-01,47892,1990-01-01 00:00:57.184
135.844183379961237,65.432138748568093,10000,2000-01-01,51544,2000-01-01 00:01:04.184
135.844183379961237,65.432138748568093,10000,2010-01-01,55197,2010-01-01 00:01:06.184
135.844183379961237,65.432138748568093,10000,2020-01-01,58849,2020-01-01 00:01:07.184
305.496508312000401,-63.571863537976022,6000,1900-01-01,15020,1900-01-01 00:00:32.184
305.496508312000401,-63.571863537976022,6000,1950-01-01,33282,1950-01-01 00:00:32.184
305.496508312000401,-63.571863537976022,6000,1990-01-01,47892,1990-01-01 00:00:57.184
305.496508312000401,-63.571863537976022,6000,2000-01-01,51544,2000-01-01 00:01:04.184
305.496508312000401,-63.571863537976022,6000,2010-01-01,55197,2010-01-01 00:01:06.184
305.496508312000401,-63.571863537976022,6000,2020-01-01,58849,2020-01-01 00:01:07.184
305.496508312000401,-63.571863537976022,10000,1900-01-01,15020,1900-01-01 00:00:32.184
305.496508312000401,-63.571863537976022,10000,1950-01-01,33282,1950-01-01 00:00:32.184
305.496508312000401,-63.571863537976022,10000,1990-01-01,47892,1990-01-01 00:00:57.184
305.496508312000401,-63.571863537976022,10000,2000-01-01,51544,2000-01-01 00:01:04.184
305.496508312000401,-63.571863537976022,10000,2010-01-01,55197,2010-01-01 00:01:06.184
305.496508312000401,-63.571863537976022,10000,2020-01-01,58849,2020-01-01 00:01:07.184
327.995002307402160,9.145570457234943,6000,1900-01-01,15020,1900-01-01 00:00:32.184
327.995002307402160,9.145570457234943,6000,1950-01-01,33282,1950-01-01 00:00:32.184
327.995002307402160,9.145570457234943,6000,1990-01-01,47892,1990-01-01 00:00:57.184
327.995002307402160,9.145570457234943,6000,2000-01-01,51544,2000-01-01 00:01:04.184
327.995002307402160,9.145570457234943,6000,2010-01-01,55197,2010-01-01 00:01:06.184
327.995002307402160,9.145570457234943,6000,2020-01-01,58849,2020-01-01 00:01:07.184
327.995002307402160,9.145570457234943,10000,1900-01-01,15020,1900-01-01 00:00:32.184
327.995002307402160,9.145570457234943,10000,1950-01-01,33282,1950-01-01 00:00:32.184
327.995002307402160,9.145570457234943,10000,1990-01-01,47892,1990-01-01 00:00:57.184
327.995002307402160,9.145570457234943,10000,2000-01-01,51544,2000-01-01 00:01:04.184
327.995002307402160,9.145570457234943,10000,2010-01-01,55197,2010-01-01 00:01:06.184
327.995002307402160,9.145570457234943,10000,2020-01-01,58849,2020-01-01 00:01:07.184
138.185539616623856,-2.235530380076272,6000,1900-01-01,15020,1900-01-01 00:00:32.184
138.185539616623856,-2.235530380076272,6000,1950-01-01,33282,1950-01-01 00:00:32.184
138.185539616623856,-2.235530380076272,6000,1990-01-01,47892,1990-01-01 00:00:57.184
138.185539616623856,-2.235530380076272,6000,2000-01-01,51544,2000-01-01 00:01:04.184
138.185539616623856,-2.235530380076272,6000,2010-01-01,55197,2010-01-01 00:01:06.184
138.185539616623856,-2.235530380076272,6000,2020-01-01,58849,2020-01-01 00:01:07.184
138.185539616623856,-2.235530380076272,10000,1900-01-01,15020,1900-01-01 00:00:32.184
138.185539616623856,-2.235530380076272,10000,1950-01-01,33282,1950-01-01 00:00:32.184
138.185539616623856,-2.235530380076272,10000,1990-01-01,47892,1990-01-01 00:00:57.184
138.185539616623856,-2.235530380076272,10000,2000-01-01,51544,2000-01-01 00:01:04.184
138.185539616623856,-2.235530380076272,10000,2010-01-01,55197,2010-01-01 00:01:06.184
138.185539616623856,-2.235530380076272,10000,2020-01-01,58849,2020-01-01 00:01:07.184
113.578525222604597,-73.054424019937343,6000,1900-01-01,15020,1900-01-01 00:00:32.184
113.578525222604597,-73.054424019937343,6000,1950-01-01,33282,1950-01-01 00:00:32.184
113.578525222604597,-73.054424019937343,6000,1990-01-01,47892,1990-01-01 00:00:57.184
113.578525222604597,-73.054424019937343,6000,2000-01-01,51544,2000-01-01 00:01:04.184
113.578525222604597,-73.054424019937343,6000,2010-01-01,55197,2010-01-01 00:01:06.184
113.578525222604597,-73.054424019937343,6000,2020-01-01,58849,2020-01-01 00:01:07.184
113.578525222604597,-73.054424019937343,10000,1900-01-01,15020,1900-01-01 00:00:32.184
113.578525222604597,-73.054424019937343,10000,1950-01-01,33282,1950-01-01 00:00:32.184
113.578525222604597,-73.054424019937343,10000,1990-01-01,47892,1990-01-01 00:00:57.184
113.578525222604597,-73.054424019937343,10000,2000-01-01,51544,2000-01-01 00:01:04.184
113.578525222604597,-73.054424019937343,10000,2010-01-01,55197,2010-01-01 00:01:06.184
113.578525222604597,-73.054424019937343,10000,2020-01-01,58849,2020-01-01 00:01:07.184
204.621895006352645,-14.640840152478370,6000,1900-01-01,15020,1900-01-01 00:00:32.184
204.621895006352645,-14.640840152478370,6000,1950-01-01,33282,1950-01-01 00:00:32.184
204.621895006352645,-14.640840152478370,6000,1990-01-01,47892,1990-01-01 00:00:57.184
204.621895006352645,-14.640840152478370,6000,2000-01-01,51544,2000-01-01 00:01:04.184
204.621895006352645,-14.640840152478370,6000,2010-01-01,55197,2010-01-01 00:01:06.184
204.621895006352645,-14.640840152478370,6000,2020-01-01,58849,2020-01-01 00:01:07.184
204.621895006352645,-14.640840152478370,10000,1900-01-01,15020,1900-01-01 00:00:32.184
204.621895006352645,-14.640840152478370,10000,1950-01-01,33282,1950-01-01 00:00:32.184
204.621895006352645,-14.640840152478370,10000,1990-01-01,47892,1990-01-01 00:00:57.184
204.621895006352645,-14.640840152478370,10000,2000-01-01,51544,2000-01-01 00:01:04.184
204.621895006352645,-14.640840152478370,10000,2010-01-01,55197,2010-01-01 00:01:06.184
204.621895006352645,-14.640840152478370,10000,2020-01-01,58849,2020-01-01 00:01:07.184
67.614492608783905,-9.893445071973002,6000,1900-01-01,15020,1900-01-01 00:00:32.184
67.614492608783905,-9.893445071973002,6000,1950-01-01,33282,1950-01-01 00:00:32.184
67.614492608783905,-9.893445071973002,6000,1990-01-01,47892,1990-01-01 00:00:57.184
67.614492608783905,-9.893445071973002,6000,2000-01-01,51544,2000-01-01 00:01:04.184
67.614492608783905,-9.893445071973002,6000,2010-01-01,55197,2010-01-01 00:01:06.184
67.614492608783905,-9.893445071973002,6000,2020-01-01,58849,2020-01-01 00:01:07.184
67.614492608783905,-9.893445071973002,10000,1900-01-01,15020,1900-01-01 00:00:32.184
67.614492608783905,-9.893445071973002,10000,1950-01-01,33282,1950-01-01 00:00:32.184
67.614492608783905,-9.893445071973002,10000,1990-01-01,47892,1990-01-01 00:00:57.184
67.614492608783905,-9.893445071973002,10000,2000-01-01,51544,2000-01-01 00:01:04.184
67.614492608783905,-9.893445071973002,10000,2010-01-01,55197,2010-01-01 00:01:06.184
67.614492608783905,-9.893445071973002,10000,2020-01-01,58849,2020-01-01 00:01:07.184
45.302955777853285,11.994305145617297,6000,1900-01-01,15020,1900-01-01 00:00:32.184
45.302955777853285,11.994305145617297,6000,1950-01-01,33282,1950-01-01 00:00:32.184
45.302955777853285,11.994305145617297,6000,1990-01-01,47892,1990-01-01 00:00:57.184
45.302955777853285,11.994305145617297,6000,2000-01-01,51544,2000-01-01 00:01:04.184
45.302955777853285,11.994305145617297,6000,2010-01-01,55197,2010-01-01 00:01:06.184
45.302955777853285,11.994305145617297,6000,2020-01-01,58849,2020-01-01 00:01:07.184
45.302955777853285,11.994305145617297,10000,1900-01-01,15020,1900-01-01 00:00:32.184
45.302955777853285,11.994305145617297,10000,1950-01-01,33282,1950-01-01 00:00:32.184
45.302955777853285,11.994305145617297,10000,1990-01-01,47892,1990-01-01 00:00:57.184
45.302955777853285,11.994305145617297,10000,2000-01-01,51544,2000-01-01 00:01:04.184
45.302955777853285,11.994305145617297,10000,2010-01-01,55197,2010-01-01 00:01:06.184
45.302955777853285,11.994305145617297,10000,2020-01-01,58849,2020-01-01 00:01:07.184
247.534489816017100,20.090101774860681,6000,1900-01-01,15020,1900-01-01 00:00:32.184
247.534489816017100,20.090101774860681,6000,1950-01-01,33282,1950-01-01 00:00:32.184
247.534489816017100,20.090101774860681,6000,1990-01-01,47892,1990-01-01 00:00:57.184
247.534489816017100,20.090101774860681,6000,2000-01-01,51544,2000-01-01 00:01:04.184
247.534489816017100,20.090101774860681,6000,2010-01-01,55197,2010-01-01 00:01:06.184
247.534489816017100,20.090101774860681,6000,2020-01-01,58849,2020-01-01 00:01:07.184
247.534489816017100,20.090101774860681,10000,1900-01-01,15020,1900-01-01 00:00:32.184
247.534489816017100,20.090101774860681,10000,1950-01-01,33282,1950-01-01 00:00:32.184
247.534489816017100,20.090101774860681,10000,1990-01-01,47892,1990-01-01 00:00:57.184
247.534489816017100,20.090101774860681,10000,2000-01-01,51544,2000-01-01 00:01:04.184
247.534489816017100,20.090101774860681,10000,2010-01-01,55197,2010-01-01 00:01:06.184
247.534489816017100,20.090101774860681,10000,2020-01-01,58849,2020-01-01 00:01:07.184
287.858418461064673,42.666620049147802,6000,1900-01-01,15020,1900-01-01 00:00:32.184
287.858418461064673,42.666620049147802,6000,1950-01-01,33282,1950-01-01 00:00:32.184
287.858418461064673,42.666620049147802,6000,1990-01-01,47892,1990-01-01 00:00:57.184
287.858418461064673,42.666620049147802,6000,2000-01-01,51544,2000-01-01 00:01:04.184
287.858418461064673,42.666620049147802,6000,2010-01-01,55197,2010-01-01 00:01:06.184
287.858418461064673,42.666620049147802,6000,2020-01-01,58849,2020-01-01 00:01:07.184
287.858418461064673,42.666620049147802,10000,1900-01-01,15020,1900-01-01 00:00:32.184
287.858418461064673,42.666620049147802,10000,1950-01-01,33282,1950-01-01 00:00:32.184
287.858418461064673,42.666620049147802,10000,1990-01-01,47892,1990-01-01 00:00:57.184
287.858418461064673,42.666620049147802,10000,2000-01-01,51544,2000-01-01 00:01:04.184
287.858418461064673,42.666620049147802,10000,2010-01-01,55197,2010-01-01 00:01:06.184
287.858418461064673,42.666620049147802,10000,2020-01-01,58849,2020-01-01 00:01:07.184
206.473163471511526,33.990291341496309,6000,1900-01-01,15020,1900-01-01 00:00:32.184
206.473163471511526,33.990291341496309,6000,1950-01-01,33282,1950-01-01 00:00:32.184
206.473163471511526,33.990291341496309,6000,1990-01-01,47892,1990-01-01 00:00:57.184
206.473163471511526,33.990291341496309,6000,2000-01-01,51544,2000-01-01 00:01:04.184
206.473163471511526,33.990291341496309,6000,2010-01-01,55197,2010-01-01 00:01:06.184
206.473163471511526,33.990291341496309,6000,2020-01-01,58849,2020-01-01 00:01:07.184
206.473163471511526,33.990291341496309,10000,1900-01-01,15020,1900-01-01 00:00:32.184
206.473163471511526,33.990291341496309,10000,1950-01-01,33282,1950-01-01 00:00:32.184
206.473163471511526,33.990291341496309,10000,1990-01-01,47892,1990-01-01 00:00:57.184
206.473163471511526,33.990291341496309,10000,2000-01-01,51544,2000-01-01 00:01:04.184
206.473163471511526,33.990291341496309,10000,2010-01-01,55197,2010-01-01 00:01:06.184
206.473163471511526,33.990291341496309,10000,2020-01-01,58849,2020-01-01 00:01:07.184
350.362793375814590,-11.454980706631625,6000,1900-01-01,15020,1900-01-01 00:00:32.184
350.362793375814590,-11.454980706631625,6000,1950-01-01,33282,1950-01-01 00:00:32.184
350.362793375814590,-11.454980706631625,6000,1990-01-01,47892,1990-01-01 00:00:57.184
350.362793375814590,-11.454980706631625,6000,2000-01-01,51544,2000-01-01 00:01:04.184
350.362793375814590,-11.454980706631625,6000,2010-01-01,55197,2010-01-01 00:01:06.184
350.362793375814590,-11.454980706631625,6000,2020-01-01,58849,2020-01-01 00:01:07.184
350.362793375814590,-11.454980706631625,10000,1900-01-01,15020,1900-01-01 00:00:32.184
350.362793375814590,-11.454980706631625,10000,1950-01-01,33282,1950-01-01 00:00:32.184
350.362793375814590,-11.454980706631625,10000,1990-01-01,47892,1990-01-01 00:00:57.184
350.362793375814590,-11.454980706631625,10000,2000-01-01,51544,2000-01-01 00:01:04.184
350.362793375814590,-11.454980706631625,10000,2010-01-01,55197,2010-01-01 00:01:06.184
350.362793375814590,-11.454980706631625,10000,2020-01-01,58849,2020-01-01 00:01:07.184
228.259575769492301,36.090222296420862,6000,1900-01-01,15020,1900-01-01 00:00:32.184
228.259575769492301,36.090222296420862,6000,1950-01-01,33282,1950-01-01 00:00:32.184
228.259575769492301,36.090222296420862,6000,1990-01-01,47892,1990-01-01 00:00:57.184
228.259575769492301,36.090222296420862,6000,2000-01-01,51544,2000-01-01 00:01:04.184
228.259575769492301,36.090222296420862,6000,2010-01-01,55197,2010-01-01 00:01:06.184
228.259575769492301,36.090222296420862,6000,2020-01-01,58849,2020-01-01 00:01:07.184
228.259575769492301,36.090222296420862,10000,1900-01-01,15020,1900-01-01 00:00:32.184
228.259575769492301,36.090222296420862,10000,1950-01-01,33282,1950-01-01 00:00:32.184
228.259575769492301,36.090222296420862,10000,1990-01-01,47892,1990-01-01 00:00:57.184
228.259575769492301,36.090222296420862,10000,2000-01-01,51544,2000-01-01 00:01:04.184
228.259575769492301,36.090222296420862,10000,2010-01-01,55197,2010-01-01 00:01:06.184
228.259575769492301,36.090222296420862,10000,2020-01-01,58849,2020-01-01 00:01:07.184
319.831820932113658,51.836308338852767,6000,1900-01-01,15020,1900-01-01 00:00:32.184
319.831820932113658,51.836308338852767,6000,1950-01-01,33282,1950-01-01 00:00:32.184
319.831820932113658,51.836308338852767,6000,1990-01-01,47892,1990-01-01 00:00:57.184
319.831820932113658,51.836308338852767,6000,2000-01-01,51544,2000-01-01 00:01:04.184
319.831820932113658,51.836308338852767,6000,2010-01-01,55197,2010-01-01 00:01:06.184
319.831820932113658,51.836308338852767,6000,2020-01-01,58849,2020-01-01 00:01:07.184
319.831820932113658,51.836308338852767,10000,1900-01-01,15020,1900-01-01 00:00:32.184
319.831820932113658,51.836308338852767,10000,1950-01-01,33282,1950-01-01 00:00:32.184
319.831820932113658,51.836308338852767,10000,1990-01-01,47892,1990-01-01 00:00:57.184
319.831820932113658,51.836308338852767,10000,2000-01-01,51544,2000-01-01 00:01:04.184
319.831820932113658,51.836308338852767,10000,2010-01-01,55197,2010-01-01 00:01:06.184
319.831820932113658,51.836308338852767,10000,2020-01-01,58849,2020-01-01 00:01:07.184
178.349313152687159,-28.360692490761572,6000,1900-01-01,15020,1900-01-01 00:00:32.184
178.349313152687159,-28.360692490761572,6000,1950-01-01,33282,1950-01-01 00:00:32.184
178.349313152687159,-28.360692490761572,6000,1990-01-01,47892,1990-01-01 00:00:57.184
178.349313152687159,-28.360692490761572,6000,2000-01-01,51544,2000-01-01 00:01:04.184
178.349313152687159,-28.360692490761572,6000,2010-01-01,55197,2010-01-01 00:01:06.184
178.349313152687159,-28.360692490761572,6000,2020-01-01,58849,2020-01-01 00:01:07.184
178.349313152687159,-28.360692490761572,10000,1900-01-01,15020,1900-01-01 00:00:32.184
178.349313152687159,-28.360692490761572,10000,1950-01-01,33282,1950-01-01 00:00:32.184
178.349313152687159,-28.360692490761572,10000,1990-01-01,47892,1990-01-01 00:00:57.184
178.349313152687159,-28.360692490761572,10000,2000-01-01,51544,2000-01-01 00:01:04.184
178.349313152687159,-28.360692490761572,10000,2010-01-01,55197,2010-01-01 00:01:06.184
178.349313152687159,-28.360692490761572,10000,2020-01-01,58849,2020-01-01 00:01:07.184
126.581950760476388,78.068096551757165,6000,1900-01-01,15020,1900-01-01 00:00:32.184
126.581950760476388,78.068096551757165,6000,1950-01-01,33282,1950-01-01 00:00:32.184
126.581950760476388,78.068096551757165,6000,1990-01-01,47892,1990-01-01 00:00:57.184
126.581950760476388,78.068096551757165,6000,2000-01-01,51544,2000-01-01 00:01:04.184
126.581950760476388,78.068096551757165,6000,2010-01-01,55197,2010-01-01 00:01:06.184
126.581950760476388,78.068096551757165,6000,2020-01-01,58849,2020-01-01 00:01:07.184
126.581950760476388,78.068096551757165,10000,1900-01-01,15020,1900-01-01 00:00:32.184
126.581950760476388,78.068096551757165,10000,1950-01-01,33282,1950-01-01 00:00:32.184
126.581950760476388,78.068096551757165,10000,1990-01-01,47892,1990-01-01 00:00:57.184
126.581950760476388,78.068096551757165,10000,2000-01-01,51544,2000-01-01 00:01:04.184
126.581950760476388,78.068096551757165,10000,2010-01-01,55197,2010-01-01 00:01:06.184
126.581950760476388,78.068096551757165,10000,2020-01-01,58849,2020-01-01 00:01:07.184
257.122932676027403,44.960100630601850,6000,1900-01-01,15020,1900-01-01 00:00:32.184
257.122932676027403,44.960100630601850,6000,1950-01-01,33282,1950-01-01 00:00:32.184
257.122932676027403,44.960100630601850,6000,1990-01-01,47892,1990-01-01 00:00:57.184
257.122932676027403,44.960100630601850,6000,2000-01-01,51544,2000-01-01 00:01:04.184
257.122932676027403,44.960100630601850,6000,2010-01-01,55197,2010-01-01 00:01:06.184
257.122932676027403,44.960100630601850,6000,2020-01-01,58849,2020-01-01 00:01:07.184
257.122932676027403,44.960100630601850,10000,1900-01-01,15020,1900-01-01 00:00:32.184
257.122932676027403,44.960100630601850,10000,1950-01-01,33282,1950-01-01 00:00:32.184
257.122932676027403,44.960100630601850,10000,1990-01-01,47892,1990-01-01 00:00:57.184
257.122932676027403,44.960100630601850,10000,2000-01-01,51544,2000-01-01 00:01:04.184
257.122932676027403,44.960100630601850,10000,2010-01-01,55197,2010-01-01 00:01:06.184
257.122932676027403,44.960100630601850,10000,2020-01-01,58849,2020-01-01 00:01:07.184
181.414481921249575,27.577908782964883,6000,1900-01-01,15020,1900-01-01 00:00:32.184
181.414481921249575,27.577908782964883,6000,1950-01-01,33282,1950-01-01 00:00:32.184
181.414481921249575,27.577908782964883,6000,1990-01-01,47892,1990-01-01 00:00:57.184
181.414481921249575,27.577908782964883,6000,2000-01-01,51544,2000-01-01 00:01:04.184
181.414481921249575,27.577908782964883,6000,2010-01-01,55197,2010-01-01 00:01:06.184
181.414481921249575,27.577908782964883,6000,2020-01-01,58849,2020-01-01 00:01:07.184
181.414481921249575,27.577908782964883,10000,1900-01-01,15020,1900-01-01 00:00:32.184
181.414481921249575,27.577908782964883,10000,1950-01-01,33282,1950-01-01 00:00:32.184
181.414481921249575,27.577908782964883,10000,1990-01-01,47892,1990-01-01 00:00:57.184
181.414481921249575,27.577908782964883,10000,2000-01-01,51544,2000-01-01 00:01:04.184
181.414481921249575,27.577908782964883,10000,2010-01-01,55197,2010-01-01 00:01:06.184
181.414481921249575,27.577908782964883,10000,2020-01-01,58849,2020-01-01 00:01:07.184
81.229538347430207,-16.790241891001397,6000,1900-01-01,15020,1900-01-01 00:00:32.184
81.229538347430207,-16.790241891001397,6000,1950-01-01,33282,1950-01-01 00:00:32.184
81.229538347430207,-16.790241891001397,6000,1990-01-01,47892,1990-01-01 00:00:57.184
81.229538347430207,-16.790241891001397,6000,2000-01-01,51544,2000-01-01 00:01:04.184
81.229538347430207,-16.790241891001397,6000,2010-01-01,55197,2010-01-01 00:01:06.184
81.229538347430207,-16.790241891001397,6000,2020-01-01,58849,2020-01-01 00:01:07.184
81.229538347430207,-16.790241891001397,10000,1900-01-01,15020,1900-01-01 00:00:32.184
81.229538347430207,-16.790241891001397,10000,1950-01-01,33282,1950-01-01 00:00:32.184
81.229538347430207,-16.790241891001397,10000,1990-01-01,47892,1990-01-01 00:00:57.184
81.229538347430207,-16.790241891001397,10000,2000-01-01,51544,2000-01-01 00:01:04.184
81.229538347430207,-16.790241891001397,10000,2010-01-01,55197,2010-01-01 00:01:06.184
81.229538347430207,-16.790241891001397,10000,2020-01-01,58849,2020-01-01 00:01:07.184
88.190798487071078,50.047670463593505,6000,1900-01-01,15020,1900-01-01 00:00:32.184
88.190798487071078,50.047670463593505,6000,1950-01-01,33282,1950-01-01 00:00:32.184
88.190798487071078,50.047670463593505,6000,1990-01-01,47892,1990-01-01 00:00:57.184
88.190798487071078,50.047670463593505,6000,2000-01-01,51544,2000-01-01 00:01:04.184
88.190798487071078,50.047670463593505,6000,2010-01-01,55197,2010-01-01 00:01:06.184
88.190798487071078,50.047670463593505,6000,2020-01-01,58849,2020-01-01 00:01:07.184
88.190798487071078,50.047670463593505,10000,1900-01-01,15020,1900-01-01 00:00:32.184
88.190798487071078,50.047670463593505,10000,1950-01-01,33282,1950-01-01 00:00:32.184
88.190798487071078,50.047670463593505,10000,1990-01-01,47892,1990-01-01 00:00:57.184
88.190798487071078,50.047670463593505,10000,2000-01-01,51544,2000-01-01 00:01:04.184
88.190798487071078,50.047670463593505,10000,2010-01-01,55197,2010-01-01 00:01:06.184
88.190798487071078,50.047670463593505,10000,2020-01-01,58849,2020-01-01 00:01:07.184
285.408252017852590,47.384858296162029,6000,1900-01-01,15020,1900-01-01 00:00:32.184
285.408252017852590,47.384858296162029,6000,1950-01-01,33282,1950-01-01 00:00:32.184
285.408252017852590,47.384858296162029,6000,1990-01-01,47892,1990-01-01 00:00:57.184
285.408252017852590,47.384858296162029,6000,2000-01-01,51544,2000-01-01 00:01:04.184
285.408252017852590,47.384858296162029,6000,2010-01-01,55197,2010-01-01 00:01:06.184
285.408252017852590,47.384858296162029,6000,2020-01-01,58849,2020-01-01 00:01:07.184
285.408252017852590,47.384858296162029,10000,1900-01-01,15020,1900-01-01 00:00:32.184
285.408252017852590,47.384858296162029,10000,1950-01-01,33282,1950-01-01 00:00:32.184
285.408252017852590,47.384858296162029,10000,1990-01-01,47892,1990-01-01 00:00:57.184
285.408252017852590,47.384858296162029,10000,2000-01-01,51544,2000-01-01 00:01:04.184
285.408252017852590,47.384858296162029,10000,2010-01-01,55197,2010-01-01 00:01:06.184
285.408252017852590,47.384858296162029,10000,2020-01-01,58849,2020-01-01 00:01:07.184
178.262069224092869,65.718052800164017,6000,1900-01-01,15020,1900-01-01 00:00:32.184
178.262069224092869,65.718052800164017,6000,1950-01-01,33282,1950-01-01 00:00:32.184
178.262069224092869,65.718052800164017,6000,1990-01-01,47892,1990-01-01 00:00:57.184
178.262069224092869,65.718052800164017,6000,2000-01-01,51544,2000-01-01 00:01:04.184
178.262069224092869,65.718052800164017,6000,2010-01-01,55197,2010-01-01 00:01:06.184
